gndr,cntry,agea,stflife,lrscale,health,hlthhmp,alcfreq,cgtsmok,slprl,happy,edulvlb,ipsucesa,iprspota,impricha,ipshabta,ipcrtiva,ipudrsta,ipmodsta,iphlppla,hinctnta
1,GB,59,2,0,2,3,7,6,1,5,620,6,5,6,6,3,1,2,1,6
1,GB,33,8,5,3,3,6,6,1,7,520,4,4,4,6,2,1,1,3,4
1,GB,29,7,4,2,3,3,5,2,7,720,3,3,5,4,4,2,2,3,10
2,GB,33,5,88,3,1,7,1,3,5,8888,2,1,5,2,4,2,2,2,2
2,GB,40,9,4,1,3,4,5,2,9,720,1,4,4,3,1,1,4,2,10
2,GB,41,7,7,2,2,7,6,1,8,213,77,77,77,77,77,77,77,77,77
2,GB,67,6,1,4,1,6,4,3,3,113,3,4,1,4,1,1,3,3,4
1,GB,76,8,3,2,3,2,6,3,6,213,5,5,6,5,5,2,3,2,5
1,GB,33,7,3,2,2,3,5,2,8,720,4,4,4,5,1,2,2,2,6
2,GB,34,10,88,3,3,3,6,3,10,321,2,4,6,2,1,2,3,1,2
2,GB,36,9,2,2,3,3,5,2,9,620,4,5,5,5,3,1,2,2,3
1,GB,27,8,5,2,3,5,6,2,8,620,1,2,2,2,1,1,1,1,5
2,GB,83,5,88,3,2,6,4,4,9,213,5,5,5,5,3,4,4,3,77
1,GB,19,7,5,2,3,3,5,4,9,313,2,4,2,3,4,2,2,1,10
2,GB,43,10,5,1,3,3,1,3,10,113,3,2,4,3,3,2,2,1,1
2,GB,29,4,6,2,3,6,6,2,6,620,3,3,6,3,3,4,3,3,8
1,GB,69,9,1,2,3,2,6,1,8,213,4,4,5,4,3,3,5,3,88
2,GB,72,9,4,3,3,3,6,1,8,113,3,3,4,2,2,2,1,1,77
1,GB,48,8,6,1,3,2,4,2,8,620,3,2,3,2,1,2,5,2,10
2,GB,29,8,0,1,3,4,5,1,8,720,3,5,5,3,3,3,1,1,77
2,GB,69,7,88,3,2,2,1,4,9,113,6,4,3,5,5,2,1,1,1
2,GB,25,5,0,3,2,5,5,4,5,212,1,2,2,2,2,1,2,1,4
1,GB,76,10,3,3,3,7,4,1,8,113,5,2,6,5,2,1,1,1,2
2,GB,70,5,5,2,3,7,6,2,7,520,99,99,99,99,99,99,99,99,77
1,GB,55,9,3,5,2,6,2,1,9,520,3,5,6,6,1,1,1,2,7
1,GB,77,9,5,2,3,1,6,1,10,321,4,2,5,4,2,2,2,2,10
2,GB,59,8,88,2,2,2,2,2,7,212,99,99,99,99,99,99,99,99,77
2,GB,72,10,5,1,3,7,4,1,10,113,5,5,6,5,1,2,1,1,3
2,GB,72,10,8,3,2,7,6,1,5,213,5,5,5,3,5,2,6,2,2
1,GB,80,9,5,1,3,2,6,1,9,520,1,1,6,1,1,3,1,1,5
2,GB,66,4,3,5,1,6,4,3,10,212,5,5,5,3,3,1,3,1,5
1,GB,56,7,5,2,3,3,4,3,8,222,5,5,5,3,3,2,3,3,9
2,GB,90,8,5,2,2,7,6,1,8,113,2,2,2,2,2,3,3,2,77
2,GB,53,4,5,1,3,6,6,2,9,323,6,5,6,4,4,1,1,4,88
1,GB,30,9,5,2,3,3,4,2,10,620,4,3,3,4,2,2,6,2,7
2,GB,37,9,88,1,3,3,6,1,8,323,5,5,5,2,4,2,2,2,6
1,GB,62,8,4,5,1,1,1,3,8,113,6,6,6,6,6,3,1,1,77
2,GB,70,8,5,2,2,6,5,1,9,113,4,6,6,6,5,4,1,3,6
2,GB,28,0,0,1,3,7,6,2,5,212,99,99,99,99,99,99,99,99,77
1,GB,45,9,88,2,3,4,6,2,9,323,3,5,4,4,3,2,2,2,9
2,GB,53,8,88,2,3,7,6,1,8,520,88,88,88,88,88,88,88,88,1
2,GB,69,5,88,2,3,2,6,3,5,113,5,2,3,88,5,3,3,2,77
2,GB,23,7,4,2,2,7,6,1,9,720,5,4,5,4,2,1,1,2,88
1,GB,25,4,0,3,3,3,6,2,4,510,3,3,4,5,1,2,1,1,2
1,GB,34,8,3,2,3,2,6,2,9,720,5,5,5,3,2,1,3,2,9
2,GB,26,8,3,1,3,2,6,2,8,720,1,1,5,1,2,1,1,88,88
2,GB,89,8,5,3,1,7,6,2,8,113,88,88,88,88,88,88,88,88,1
1,GB,70,5,5,2,2,4,4,2,7,423,3,4,4,3,3,2,2,2,2
2,GB,47,10,2,3,2,7,6,2,10,720,2,5,6,6,4,1,1,1,9
1,GB,35,8,2,2,3,7,3,1,8,113,3,2,1,4,2,3,2,2,77
2,GB,47,7,5,2,3,7,5,2,7,323,6,3,2,4,2,2,2,1,77
2,GB,75,10,88,4,1,7,6,4,9,113,99,99,99,99,99,99,99,99,2
1,GB,64,5,77,3,7,5,6,2,8,520,3,2,5,3,2,2,2,2,77
1,GB,43,5,1,2,3,4,4,1,6,720,5,5,5,5,1,1,2,1,5
1,GB,85,8,5,2,3,6,6,4,8,113,1,1,1,4,2,2,1,1,1
2,GB,57,8,5,2,3,6,5,1,8,323,1,2,4,2,1,1,4,1,8
1,GB,50,6,10,2,3,2,1,1,6,222,1,3,5,2,1,1,3,2,3
2,GB,25,9,5,1,3,3,3,2,8,620,2,4,2,2,1,1,1,1,7
2,GB,60,3,5,3,2,77,1,2,4,113,5,3,5,4,5,4,3,4,77
2,GB,26,8,4,2,3,3,5,2,8,620,2,4,4,3,3,2,2,2,7
2,GB,32,7,2,1,3,3,5,1,7,620,3,2,6,2,2,1,5,2,9
1,GB,65,8,6,2,2,2,6,1,9,620,4,5,4,4,4,3,4,2,1
2,GB,85,5,5,2,1,3,4,1,8,113,1,1,5,1,1,1,1,1,88
2,GB,44,4,3,3,2,2,6,4,4,720,5,5,5,5,1,1,2,1,7
2,GB,68,10,6,2,3,6,6,2,10,520,4,5,5,5,3,3,4,2,4
2,GB,38,10,5,3,2,4,6,2,1,510,2,2,2,5,1,2,2,1,10
2,GB,21,7,88,2,3,4,6,2,8,313,2,5,4,5,4,1,2,1,88
2,GB,45,7,5,2,3,7,4,1,8,7777,3,3,4,2,2,3,2,2,77
1,GB,58,7,4,4,2,2,4,3,7,113,4,2,5,3,4,3,3,4,2
1,GB,64,7,3,1,3,3,6,1,7,510,2,2,4,2,2,2,2,1,9
1,GB,70,8,1,2,3,1,1,1,8,113,5,4,5,5,5,1,2,2,3
2,GB,47,4,4,2,3,3,6,2,8,222,5,4,6,3,5,3,4,4,4
1,GB,62,9,8,1,3,2,4,2,9,321,2,2,5,4,3,1,2,4,8
1,GB,60,8,5,3,2,2,4,3,8,321,6,4,6,4,3,2,1,3,6
2,GB,65,9,77,2,3,2,6,1,9,323,2,2,6,2,2,2,2,2,5
1,GB,46,10,0,1,3,7,6,2,7,113,1,1,6,2,6,1,1,1,77
1,GB,69,8,3,3,3,2,6,1,8,313,4,2,6,5,6,5,2,2,2
2,GB,77,2,8,3,2,1,4,1,77,0,3,3,6,3,3,1,2,3,77
2,GB,49,5,2,2,3,1,1,2,7,213,3,3,5,1,1,1,1,1,6
1,GB,26,7,88,2,3,5,6,2,7,212,3,1,3,2,4,2,2,2,7
1,GB,82,6,2,3,2,7,4,2,7,113,77,77,77,77,77,77,77,77,77
1,GB,56,8,5,1,3,6,6,1,8,520,4,4,5,6,5,2,4,2,4
2,GB,61,6,4,2,3,4,6,2,8,213,5,2,5,5,3,2,2,2,10
1,GB,35,7,1,1,3,1,4,2,10,321,4,5,4,5,2,1,2,1,5
2,GB,72,10,5,3,2,1,4,1,10,321,4,6,6,4,3,4,2,1,4
1,GB,67,10,1,3,2,7,6,2,10,113,77,77,77,77,77,77,77,77,88
2,GB,33,10,88,2,3,6,6,3,10,520,1,5,2,88,2,4,2,6,77
1,GB,17,8,88,1,3,6,6,1,8,213,2,3,1,2,4,6,5,4,9
2,GB,40,6,4,3,1,2,4,2,4,620,5,4,5,6,2,2,3,1,9
1,GB,66,8,10,2,3,1,1,1,9,222,3,2,3,2,1,2,2,1,6
1,GB,16,9,5,2,3,7,6,1,9,212,99,99,99,99,99,99,99,99,88
2,GB,31,10,5,1,3,4,4,1,9,520,1,1,3,2,1,1,1,1,6
2,GB,89,10,10,3,1,1,6,1,10,720,88,2,4,4,2,3,3,2,5
2,GB,73,6,7,2,3,6,6,1,6,720,3,3,5,4,2,2,2,2,3
2,GB,50,7,88,3,3,3,4,3,8,323,2,2,5,2,2,2,2,2,77
1,GB,29,1,3,1,3,3,6,4,9,323,3,1,3,1,1,1,3,1,8
1,GB,80,7,7,4,1,1,2,3,5,520,3,2,2,4,2,3,5,2,2
1,GB,28,9,10,1,3,7,6,1,8,720,2,2,4,2,1,4,1,1,10
2,GB,39,5,2,3,1,7,6,1,7,113,3,3,4,3,3,2,3,1,77
2,GB,70,8,5,3,2,6,4,2,9,423,5,5,4,5,3,1,3,2,2
1,GB,73,6,4,2,2,2,6,4,8,321,5,6,5,6,2,5,5,3,77
2,GB,68,8,7,2,3,6,6,3,8,113,77,77,6,6,3,1,1,1,5
1,GB,79,4,7,4,1,4,1,2,6,113,5,3,3,3,4,3,1,2,10
1,GB,66,9,88,3,3,2,4,1,9,323,2,2,4,2,1,3,2,2,3
2,GB,85,3,88,4,1,7,6,2,3,520,3,2,5,4,5,2,2,2,1
2,GB,60,4,7,1,3,6,6,2,6,323,2,4,5,1,3,1,1,3,1
1,GB,62,8,7,2,3,2,6,1,8,720,5,5,5,3,1,4,2,4,6
1,GB,33,8,8,2,3,2,6,1,9,620,2,2,3,4,3,2,2,1,10
1,GB,23,7,4,2,2,4,2,3,8,620,1,4,2,4,1,1,4,1,77
2,GB,35,7,5,2,3,2,3,1,8,323,2,3,6,1,1,1,1,1,6
1,GB,999,7,5,3,3,3,1,2,5,413,5,6,6,4,2,2,4,3,77
1,GB,36,6,88,2,3,7,6,1,7,720,3,1,5,5,1,1,1,1,10
1,GB,27,8,1,3,2,2,4,4,6,720,2,3,5,2,1,2,5,3,5
1,GB,81,9,88,3,2,7,6,2,9,323,88,88,88,2,88,88,88,88,3
2,GB,53,9,4,1,3,3,6,1,10,213,6,6,6,5,4,1,1,1,77
1,GB,61,7,7,2,2,3,4,2,6,321,4,3,4,3,2,3,4,3,2
2,GB,41,7,2,1,3,4,6,2,8,620,5,5,6,4,2,1,2,1,8
2,GB,70,8,4,2,3,4,6,1,8,113,5,5,5,4,4,3,2,2,77
1,GB,57,6,3,4,1,2,4,1,7,620,6,5,5,3,2,2,2,2,1
2,GB,78,7,88,2,1,6,6,1,8,113,3,4,4,5,5,3,3,2,77
2,GB,77,10,5,1,3,4,6,4,10,213,6,6,6,6,1,2,1,1,1
1,GB,75,4,5,3,2,4,4,2,6,113,4,5,4,5,1,2,3,2,4
2,GB,29,7,0,2,2,5,6,3,7,423,6,5,6,5,2,3,2,5,7
2,GB,67,9,6,1,3,6,6,1,9,520,6,5,6,5,2,2,2,1,8
2,GB,48,7,88,2,3,7,6,1,7,212,4,2,4,2,1,2,4,1,77
1,GB,67,3,5,5,1,7,6,3,5,313,6,4,5,6,6,3,2,3,77
1,GB,53,3,6,3,2,2,4,4,3,520,2,2,2,3,1,2,2,2,10
2,GB,41,7,4,2,3,5,6,2,7,720,4,5,4,4,1,1,1,1,9
1,GB,57,8,3,1,3,3,6,1,10,113,5,5,5,5,1,2,2,1,8
1,GB,47,9,4,2,3,7,6,1,8,323,4,3,4,1,2,2,2,2,4
2,GB,70,9,6,2,3,3,6,3,9,323,5,5,5,5,3,4,3,2,2
1,GB,24,7,3,1,3,4,6,2,7,620,4,5,5,5,4,1,2,2,5
2,GB,56,7,3,2,3,6,5,2,8,720,4,3,6,4,1,1,2,2,5
2,GB,999,9,88,2,3,7,4,1,8,113,5,4,6,6,4,4,2,3,77
1,GB,33,8,77,2,3,5,6,1,9,323,3,3,5,4,4,2,3,2,77
2,GB,43,8,3,2,2,3,3,4,8,620,2,1,3,1,1,2,1,1,9
1,GB,20,9,88,1,3,7,6,2,9,323,2,2,3,2,2,2,3,2,77
1,GB,74,5,3,2,3,5,6,2,7,212,5,4,5,4,4,3,3,3,77
2,GB,66,10,6,3,2,6,4,3,10,212,5,4,5,5,3,1,2,1,3
1,GB,83,9,5,2,1,3,4,1,7,113,3,2,5,3,2,2,5,2,4
1,GB,71,6,5,3,2,7,6,1,6,212,4,2,5,2,3,2,3,2,1
2,GB,89,10,77,1,2,7,4,1,10,720,3,4,3,3,1,2,4,2,77
1,GB,30,9,7,1,3,3,5,1,9,520,2,1,1,2,1,2,1,1,10
2,GB,81,5,5,1,3,2,3,1,10,313,3,5,5,2,1,2,2,2,2
1,GB,24,8,88,2,3,6,6,3,7,720,2,3,3,3,2,2,1,2,88
1,GB,34,6,2,1,3,2,4,3,9,620,4,5,3,5,1,2,2,1,10
2,GB,48,6,5,2,3,4,1,2,6,113,3,3,4,4,4,4,3,1,1
2,GB,61,7,4,1,3,5,5,1,9,423,1,5,5,3,1,1,4,3,8
1,GB,71,5,5,4,1,7,1,3,7,113,6,6,6,6,6,2,2,3,1
2,GB,69,8,5,2,3,7,6,1,8,212,6,5,5,4,3,3,3,3,77
2,GB,33,7,4,3,3,6,6,2,7,313,5,5,4,3,3,4,4,4,77
2,GB,20,8,88,2,3,5,3,1,7,323,3,4,3,3,1,2,3,2,77
2,GB,74,6,6,3,3,7,4,4,6,323,5,2,5,5,1,3,4,2,2
2,GB,33,5,88,2,3,7,6,4,5,323,5,4,3,5,2,2,3,3,2
2,GB,63,8,4,1,3,3,6,2,8,720,3,3,5,3,3,3,3,1,9
1,GB,999,7,3,2,3,4,2,1,8,213,99,99,99,99,99,99,99,99,7
1,GB,26,8,5,2,3,2,3,2,7,323,2,2,4,2,2,2,2,2,3
2,GB,36,5,88,3,1,6,4,4,5,413,1,5,5,4,2,1,2,1,2
1,GB,68,8,4,2,3,7,4,1,8,313,5,5,5,5,4,4,3,3,77
1,GB,75,5,5,5,1,3,4,2,5,8888,99,99,99,99,99,99,99,99,88
1,GB,77,8,7,3,2,1,4,2,8,213,5,3,4,5,4,2,5,3,4
2,GB,48,8,5,2,2,4,4,2,8,620,2,6,5,5,4,1,2,1,8
2,GB,50,1,10,5,3,7,1,4,0,520,3,1,2,4,3,4,5,4,77
1,GB,38,7,7,2,3,1,6,1,9,323,3,1,5,1,3,4,3,2,8
2,GB,18,8,2,3,3,3,5,3,6,313,3,3,5,4,1,2,1,1,10
1,GB,47,7,5,2,3,7,6,2,7,213,3,5,1,2,2,3,3,1,77
1,GB,84,7,5,1,3,3,6,3,8,113,5,4,5,2,2,1,1,1,1
2,GB,75,8,88,1,3,4,5,1,8,323,3,2,5,2,3,2,2,1,88
1,GB,48,2,1,5,1,6,6,3,0,620,5,4,5,1,1,2,2,2,4
1,GB,90,8,7,2,3,2,6,1,8,222,5,4,4,4,1,2,2,2,3
1,GB,82,5,5,4,1,1,2,2,7,321,4,2,5,3,3,1,2,2,1
2,GB,64,9,5,2,3,5,6,1,10,321,3,5,5,5,2,1,1,1,5
2,GB,33,8,88,1,3,3,2,1,8,323,2,2,2,1,3,1,1,2,7
1,GB,89,3,8,3,2,7,6,3,7,212,99,99,99,99,99,99,99,99,77
1,GB,40,7,5,1,3,7,6,1,7,620,4,3,4,3,4,3,2,3,77
1,GB,73,3,5,3,1,7,6,4,4,321,3,2,6,2,2,2,2,2,9
2,GB,36,8,7,1,3,4,5,1,8,720,4,3,5,4,4,2,2,2,10
2,GB,44,4,88,2,3,7,4,2,4,321,5,6,6,6,3,3,2,1,3
2,GB,36,3,0,3,1,3,6,4,3,229,6,3,1,6,3,2,1,3,1
1,GB,41,9,88,1,3,4,4,1,7,113,4,88,3,2,2,88,88,3,77
2,GB,80,0,0,4,1,7,1,7,0,213,88,88,88,88,88,88,88,88,77
2,GB,48,1,4,3,3,6,6,4,7,720,6,6,5,5,2,2,2,2,77
2,GB,53,0,88,4,3,7,6,3,5,313,99,99,99,99,99,99,99,99,77
1,GB,69,6,1,2,2,3,6,3,8,323,88,1,6,4,2,1,4,2,77
1,GB,24,8,5,2,2,7,2,2,8,321,4,4,5,2,1,2,2,1,5
2,GB,56,9,5,1,3,7,6,2,7,520,99,99,99,99,99,99,99,99,8
2,GB,26,8,2,1,3,3,6,2,8,620,3,2,3,3,2,2,2,2,10
1,GB,49,7,8,1,3,2,6,3,7,520,4,5,3,3,2,1,3,1,7
2,GB,63,8,6,3,2,3,4,1,7,720,2,2,1,2,1,1,4,1,5
2,GB,78,4,6,2,3,2,4,4,7,520,5,4,6,3,3,3,2,1,5
1,GB,50,7,1,2,3,3,6,2,8,113,5,3,6,4,5,2,3,3,77
2,GB,54,8,4,2,3,3,4,3,7,323,6,3,5,2,5,3,2,1,1
1,GB,41,10,7,1,3,6,6,2,10,113,99,99,99,99,99,99,99,99,7
1,GB,87,7,7,4,1,7,5,1,5,321,6,4,6,3,6,1,2,2,77
1,GB,57,7,6,3,3,1,1,2,7,321,4,3,5,3,2,4,3,4,8
2,GB,59,6,1,3,2,4,4,3,7,720,2,3,5,3,1,2,3,1,10
1,GB,81,6,9,5,1,3,4,1,7,113,5,2,6,6,6,6,2,2,3
2,GB,70,8,0,3,3,7,6,1,9,620,1,2,4,1,3,3,2,1,88
2,GB,43,3,2,5,1,7,2,2,4,620,3,5,3,4,1,2,5,2,2
1,GB,52,8,2,5,1,1,1,3,8,113,5,5,5,6,2,1,2,2,2
2,GB,73,9,5,5,1,7,1,1,9,5555,6,3,6,6,5,1,4,4,1
1,GB,999,7,3,2,3,6,6,1,10,213,99,99,99,99,99,99,99,99,1
1,GB,37,10,9,2,3,6,1,1,10,113,5,3,6,5,2,1,2,1,3
2,GB,29,5,1,3,2,2,4,4,4,620,5,5,6,5,3,1,3,2,77
2,GB,65,2,77,4,1,3,1,3,2,323,3,5,4,1,1,4,5,1,77
2,GB,999,5,88,2,3,4,6,1,6,313,88,88,88,88,88,88,88,88,77
2,GB,38,9,5,2,3,3,2,1,9,323,4,4,5,4,4,4,4,4,2
2,GB,69,9,3,1,3,4,6,2,8,620,2,2,6,2,2,1,3,1,7
1,GB,55,9,88,2,2,7,6,1,10,321,77,3,6,5,2,4,1,2,77
2,GB,73,7,5,3,2,3,6,2,7,520,5,2,5,5,3,2,5,5,2
2,GB,73,9,2,2,3,2,1,1,9,620,6,6,6,4,1,1,1,1,4
1,GB,72,9,9,2,3,4,6,2,9,5555,3,4,4,3,2,2,4,2,7
2,GB,28,8,88,4,1,5,2,4,8,321,6,5,5,4,2,1,1,1,5
2,GB,90,8,88,4,3,7,6,2,8,113,6,6,77,77,2,2,2,2,88
1,GB,30,6,3,1,3,5,2,2,7,620,2,2,6,2,2,3,1,1,5
2,GB,80,7,2,2,3,2,4,2,9,800,3,5,5,5,1,2,4,2,88
1,GB,49,6,5,3,3,7,2,2,7,113,2,5,5,2,2,2,2,2,3
1,GB,38,8,8,2,3,3,6,1,8,720,2,2,3,2,1,2,1,3,10
1,GB,62,6,6,4,1,2,6,3,7,620,3,3,5,4,2,3,4,2,8
1,GB,26,7,3,2,3,2,3,2,7,720,2,3,4,1,1,2,3,2,5
1,GB,60,8,5,4,1,3,4,3,9,113,5,5,5,5,4,2,2,1,6
1,GB,82,8,6,1,3,2,4,2,8,321,99,99,99,99,99,99,99,99,77
2,GB,53,9,4,1,3,2,4,2,9,620,4,3,5,3,4,1,2,1,10
1,GB,45,5,5,2,3,7,2,1,9,213,2,3,5,2,1,2,3,1,2
1,GB,999,6,10,2,3,7,7,1,6,113,4,2,4,4,3,3,2,2,3
1,GB,23,8,88,1,3,2,3,2,8,113,2,2,2,2,2,1,2,2,4
1,GB,34,6,3,2,3,7,6,1,8,720,2,2,4,5,1,2,2,2,88
1,GB,73,7,5,3,2,7,6,3,8,720,2,4,6,3,3,1,1,1,88
2,GB,84,8,6,3,2,3,4,2,8,321,6,4,6,4,4,1,4,2,5
1,GB,69,6,7,3,2,7,6,2,7,113,2,3,3,2,2,2,2,2,77
2,GB,16,4,5,2,3,4,5,3,5,213,2,2,3,3,3,2,3,2,8
1,GB,70,3,2,3,2,2,6,2,7,0,6,4,6,6,3,3,3,3,77
2,GB,27,2,5,1,3,4,6,1,6,720,2,2,4,2,2,3,2,3,8
2,GB,43,7,4,1,3,2,6,1,7,720,2,2,4,2,2,2,2,2,10
1,GB,77,8,5,3,2,3,4,1,9,213,4,4,5,2,2,1,3,3,88
2,GB,84,9,2,2,3,3,6,2,9,313,4,3,4,3,2,2,2,3,1
2,GB,999,8,5,2,3,77,7,2,8,620,99,99,99,99,99,99,99,99,9
2,GB,60,10,5,2,2,2,6,4,8,313,99,99,99,99,99,99,99,99,88
1,GB,86,9,7,2,3,7,4,1,9,212,1,1,1,1,1,1,2,2,1
1,GB,46,7,4,1,3,6,5,2,7,720,3,5,5,3,2,2,3,2,9
2,GB,25,6,88,3,3,7,4,4,4,222,88,88,88,88,88,88,88,88,77
2,GB,90,10,9,1,3,7,4,4,10,520,6,5,6,5,1,3,6,2,88
2,GB,48,8,5,2,3,6,6,1,7,720,5,3,5,4,2,3,3,2,3
2,GB,70,2,77,3,3,2,3,4,9,113,5,3,6,2,1,2,1,1,7
1,GB,31,5,2,4,1,2,5,1,6,720,3,5,3,5,2,2,3,3,9
1,GB,80,3,5,2,2,1,2,1,6,520,5,5,5,5,1,2,5,2,2
2,GB,75,8,2,2,3,7,6,2,8,800,3,2,4,3,3,2,2,2,77
1,GB,999,7,7,2,3,7,4,1,9,323,99,99,99,99,99,99,99,99,77
2,GB,76,10,5,1,3,3,6,1,10,321,5,2,5,5,2,2,1,2,3
2,GB,27,7,5,2,2,5,4,2,7,520,2,4,5,2,2,1,3,1,4
1,GB,70,9,6,3,3,2,5,3,9,720,4,5,6,4,1,2,4,2,5
1,GB,25,8,5,1,3,7,6,1,6,620,4,3,3,5,2,4,2,3,8
2,GB,26,5,5,3,1,7,2,1,6,620,2,3,2,3,2,1,2,1,4
1,GB,37,9,88,1,3,2,4,1,10,113,77,77,77,77,77,77,77,77,77
2,GB,76,5,88,4,3,6,6,2,4,113,5,3,6,5,5,2,3,2,2
1,GB,34,6,5,2,3,5,6,1,7,323,3,2,5,3,5,2,2,2,6
1,GB,36,8,5,1,3,2,4,1,9,720,4,4,5,5,3,1,2,1,10
2,GB,32,5,88,3,2,5,1,3,3,113,2,3,5,3,1,2,3,1,1
1,GB,50,5,3,2,3,3,6,1,7,212,4,4,4,4,2,3,3,3,77
2,GB,65,7,5,2,2,2,6,3,7,520,5,2,6,5,2,2,4,2,4
2,GB,40,8,3,2,3,4,6,1,7,620,2,3,5,1,2,2,1,2,10
1,GB,62,9,6,2,1,3,6,1,9,321,3,2,5,3,2,2,3,1,6
2,GB,70,1,1,5,1,7,1,2,2,5555,6,6,6,6,3,2,2,3,1
2,GB,66,2,4,2,3,3,6,2,88,113,2,3,3,3,3,3,2,3,77
1,GB,20,2,88,5,1,5,2,4,2,113,2,3,3,4,1,3,5,1,5
1,GB,74,7,5,2,3,1,6,2,8,720,5,5,5,4,4,5,4,4,77
2,GB,30,6,2,3,2,7,6,2,7,720,2,4,5,2,2,4,3,1,8
2,GB,28,10,88,3,3,3,6,2,9,212,6,5,6,6,6,4,3,4,77
1,GB,81,5,0,2,2,1,6,4,10,321,3,4,6,6,6,2,2,1,4
1,GB,65,3,3,5,1,7,6,1,6,323,5,5,6,5,1,1,2,1,4
2,GB,44,1,88,2,3,88,8,7,1,7777,88,88,88,88,88,88,88,88,77
1,GB,47,8,7,2,3,2,4,2,7,720,3,3,4,3,2,3,4,1,10
2,GB,55,7,6,1,3,4,6,2,7,520,3,3,5,4,4,2,3,2,4
1,GB,83,7,88,3,2,6,6,2,6,113,4,4,6,5,5,5,4,1,77
2,GB,61,9,5,2,3,2,6,2,9,520,5,5,5,5,3,1,3,1,10
1,GB,69,7,8,2,3,2,6,1,7,213,3,5,5,5,5,2,2,2,7
1,GB,34,7,0,3,1,4,4,4,7,323,5,4,6,3,3,2,3,2,2
1,GB,37,9,6,2,3,2,4,1,10,313,3,4,4,5,2,2,3,1,10
1,GB,55,10,5,2,3,7,6,2,10,620,3,4,5,2,3,2,3,2,4
2,GB,61,8,5,1,3,1,6,1,8,423,5,5,5,3,1,2,1,2,3
1,GB,32,8,3,3,2,5,4,3,8,620,4,5,4,4,4,2,2,3,6
2,GB,24,5,0,3,3,3,3,1,7,321,2,3,4,1,3,3,3,1,77
2,GB,66,8,7,4,1,2,6,3,8,620,3,2,5,2,2,2,3,2,9
2,GB,50,5,5,2,2,7,1,3,7,212,5,4,6,6,2,2,2,2,2
1,GB,54,7,7,2,3,1,1,1,7,321,2,2,2,2,1,2,4,2,5
1,GB,34,7,88,2,3,4,4,2,7,323,1,2,3,2,2,1,2,2,7
2,GB,46,8,1,3,2,3,3,2,7,620,2,5,5,2,5,2,2,1,7
2,GB,62,5,4,1,3,3,4,4,6,313,5,5,5,3,3,3,3,2,6
2,GB,47,2,88,4,2,7,4,2,5,113,5,5,5,5,5,5,5,5,1
1,GB,50,3,88,5,1,7,1,3,2,113,6,5,6,5,6,4,2,4,77
1,GB,67,8,5,3,3,2,6,1,8,620,5,5,5,5,3,2,4,3,3
1,GB,60,6,88,2,2,6,2,2,7,520,4,2,4,4,1,3,3,1,2
1,GB,39,7,3,2,3,3,5,3,8,313,3,4,5,3,4,3,4,2,6
1,GB,82,6,7,3,3,2,4,1,6,113,1,2,2,2,1,1,1,1,2
2,GB,68,6,88,5,1,7,1,3,2,113,5,5,1,5,6,6,6,6,2
1,GB,19,5,88,2,3,7,6,1,5,313,3,3,3,3,3,3,3,3,88
2,GB,72,7,8,2,3,5,6,1,8,520,3,5,5,3,2,2,2,2,7
2,GB,58,8,8,2,3,7,4,1,8,313,4,5,6,3,4,2,4,3,6
2,GB,72,8,5,2,3,4,6,1,8,620,4,4,5,3,3,4,3,3,5
2,GB,63,8,3,1,3,2,2,2,9,423,1,5,5,3,1,1,3,1,10
1,GB,73,8,8,2,2,2,4,1,9,720,5,5,5,6,2,2,4,4,7
2,GB,65,5,1,2,3,6,5,2,8,720,99,99,99,99,99,99,99,99,3
2,GB,53,8,88,2,3,5,6,1,8,321,2,1,3,2,1,2,2,1,77
2,GB,51,4,88,2,3,3,4,2,3,620,2,2,4,4,3,2,1,3,8
1,GB,36,6,4,2,3,3,6,2,5,720,99,99,99,99,99,99,99,99,4
2,GB,58,7,88,2,3,7,6,1,8,8888,88,88,88,88,88,88,88,88,88
2,GB,35,7,4,1,3,6,4,3,8,313,3,5,5,5,3,3,3,1,7
2,GB,77,0,5,5,1,7,6,4,0,113,3,2,5,3,2,2,2,2,77
1,GB,39,7,3,3,2,2,4,2,8,620,5,4,5,3,2,3,3,2,6
1,GB,60,6,5,2,3,2,5,2,8,313,2,2,3,2,2,1,1,1,9
2,GB,66,10,77,2,3,3,4,2,10,113,5,6,6,6,1,2,2,1,77
2,GB,63,8,5,2,3,4,4,2,8,213,4,5,6,6,1,2,4,1,3
2,GB,44,7,2,2,3,2,2,2,7,213,3,2,1,1,2,1,1,1,77
2,GB,83,0,77,3,2,7,6,2,8,113,5,4,5,3,3,4,5,2,77
2,GB,52,8,88,2,3,7,6,2,8,620,5,4,5,3,3,1,1,1,3
2,GB,37,8,88,2,3,5,6,2,8,212,4,5,6,4,4,4,4,3,77
2,GB,21,7,88,3,3,7,6,2,6,213,2,2,2,4,5,3,3,2,2
2,GB,29,4,0,4,1,1,6,1,4,620,1,5,6,1,1,1,2,1,1
2,GB,55,4,8,2,3,7,3,1,8,321,3,3,6,2,1,2,2,1,1
1,GB,90,10,4,2,1,4,4,1,7,323,5,3,5,2,2,1,1,2,88
1,GB,68,8,5,5,2,7,4,4,9,321,3,1,6,1,1,3,88,2,3
1,GB,32,4,2,2,3,88,2,3,77,313,2,4,6,4,1,3,2,3,88
